x-axis,1,2,3
+2.10000E-06,-1.28906250000E+00,-254.68750380E-03,-216.79687823E-03
+2.11000E-06,-1.31250000000E+00,-261.71875390E-03,-223.82812834E-03
+2.12000E-06,-1.32812500000E+00,-268.75000400E-03,-231.64062845E-03
+2.13000E-06,-1.34765625000E+00,-275.39062910E-03,-238.67187856E-03
+2.14000E-06,-1.36328125000E+00,-282.81250421E-03,-246.87500368E-03
+2.15000E-06,-1.39062500000E+00,-289.45312931E-03,-253.51562878E-03
+2.16000E-06,-1.41406250000E+00,-296.09375441E-03,-260.93750389E-03
+2.17000E-06,-1.42968750000E+00,-303.12500452E-03,-267.57812899E-03
+2.18000E-06,-1.45312500000E+00,-309.76562962E-03,-275.00000410E-03
+2.19000E-06,-1.47265625000E+00,-316.40625471E-03,-281.64062920E-03
+2.20000E-06,-1.48828125000E+00,-323.04687981E-03,-288.67187930E-03
+2.21000E-06,-1.50781250000E+00,-329.68750491E-03,-296.09375441E-03
+2.22000E-06,-1.52734375000E+00,-335.93750501E-03,-302.73437951E-03
+2.23000E-06,-1.54296875000E+00,-342.96875511E-03,-309.37500461E-03
+2.24000E-06,-1.57031250000E+00,-349.21875520E-03,-316.01562971E-03
+2.25000E-06,-1.58984375000E+00,-355.46875530E-03,-322.65625481E-03
+2.26000E-06,-1.60937500000E+00,-361.71875539E-03,-329.29687991E-03
+2.27000E-06,-1.63281250000E+00,-367.18750547E-03,-335.54688000E-03
+2.28000E-06,-1.65234375000E+00,-373.82813057E-03,-342.18750510E-03
+2.29000E-06,-1.66796875000E+00,-380.46875567E-03,-348.43750519E-03
+2.30000E-06,-1.68750000000E+00,-386.71875576E-03,-354.68750529E-03
+2.31000E-06,-1.70312500000E+00,-392.18750584E-03,-361.32813038E-03
+2.32000E-06,-1.71875000000E+00,-398.04688093E-03,-367.96875548E-03
+2.33000E-06,-1.73437500000E+00,-404.29688102E-03,-373.82813057E-03
+2.34000E-06,-1.75781250000E+00,-409.76563111E-03,-380.46875567E-03
+2.35000E-06,-1.77343750000E+00,-416.01563120E-03,-386.71875576E-03
+2.36000E-06,-1.78906250000E+00,-421.87500629E-03,-392.96875586E-03
+2.37000E-06,-1.80468750000E+00,-427.73438137E-03,-398.82813094E-03
+2.38000E-06,-1.82031250000E+00,-432.81250645E-03,-404.68750603E-03
+2.39000E-06,-1.83203125000E+00,-438.67188154E-03,-410.54688112E-03
+2.40000E-06,-1.85156250000E+00,-444.14063162E-03,-416.01563120E-03
+2.41000E-06,-1.86718750000E+00,-449.60938170E-03,-421.87500629E-03
+2.42000E-06,-1.88671875000E+00,-455.07813178E-03,-427.73438137E-03
+2.43000E-06,-1.89843750000E+00,-460.54688186E-03,-433.98438147E-03
+2.44000E-06,-1.92187500000E+00,-466.01563194E-03,-439.45313155E-03
+2.45000E-06,-1.93750000000E+00,-471.48438203E-03,-445.31250664E-03
+2.46000E-06,-1.95312500000E+00,-476.17188210E-03,-450.39063171E-03
+2.47000E-06,-1.96875000000E+00,-481.64063218E-03,-455.46875679E-03
+2.48000E-06,-1.98046875000E+00,-486.71875725E-03,-460.54688186E-03
+2.49000E-06,-1.98828125000E+00,-491.79688233E-03,-466.79688196E-03
+2.50000E-06,-2.01171875000E+00,-496.48438240E-03,-472.26563204E-03
+2.51000E-06,-2.02343750000E+00,-501.17188247E-03,-476.95313211E-03
+2.52000E-06,-2.03906250000E+00,-505.46875753E-03,-482.42188219E-03
+2.53000E-06,-2.04687500000E+00,-509.76563260E-03,-487.89063227E-03
+2.54000E-06,-2.05859375000E+00,-514.84375767E-03,-492.96875735E-03
+2.55000E-06,-2.07031250000E+00,-519.14063274E-03,-497.65625742E-03
+2.56000E-06,-2.08984375000E+00,-523.43750780E-03,-501.95313248E-03
+2.57000E-06,-2.10156250000E+00,-527.34375786E-03,-506.64063255E-03
+2.58000E-06,-2.10937500000E+00,-531.64063292E-03,-511.32813262E-03
+2.59000E-06,-2.12890625000E+00,-535.15625797E-03,-516.01563269E-03
+2.60000E-06,-2.14062500000E+00,-538.67188303E-03,-520.31250775E-03
+2.61000E-06,-2.15234375000E+00,-542.57813309E-03,-525.00000782E-03
+2.62000E-06,-2.16015625000E+00,-545.31250813E-03,-528.90625788E-03
+2.63000E-06,-2.17187500000E+00,-549.21875818E-03,-532.81250794E-03
+2.64000E-06,-2.18750000000E+00,-552.34375823E-03,-537.10938300E-03
+2.65000E-06,-2.19140625000E+00,-555.85938328E-03,-540.23438305E-03
+2.66000E-06,-2.19921875000E+00,-559.37500834E-03,-543.75000810E-03
+2.67000E-06,-2.20703125000E+00,-562.89063339E-03,-547.26563315E-03
+2.68000E-06,-2.21875000000E+00,-566.01563343E-03,-551.17188321E-03
+2.69000E-06,-2.23046875000E+00,-569.53125849E-03,-554.29688326E-03
+2.70000E-06,-2.23828125000E+00,-573.04688354E-03,-558.20313332E-03
+2.71000E-06,-2.24609375000E+00,-576.17188359E-03,-561.71875837E-03
+2.72000E-06,-2.25390625000E+00,-578.90625863E-03,-565.23438342E-03
+2.73000E-06,-2.26562500000E+00,-581.64063367E-03,-568.75000848E-03
+2.74000E-06,-2.27734375000E+00,-584.37500871E-03,-571.87500852E-03
+2.75000E-06,-2.28125000000E+00,-587.10938375E-03,-575.00000857E-03
+2.76000E-06,-2.28125000000E+00,-589.45313378E-03,-578.12500861E-03
+2.77000E-06,-2.28906250000E+00,-591.79688382E-03,-580.85938366E-03
+2.78000E-06,-2.29687500000E+00,-594.14063385E-03,-583.59375870E-03
+2.79000E-06,-2.30468750000E+00,-596.48438389E-03,-586.71875874E-03
+2.80000E-06,-2.31250000000E+00,-598.04688391E-03,-589.06250878E-03
+2.81000E-06,-2.31640625000E+00,-600.39063395E-03,-591.79688382E-03
+2.82000E-06,-2.32031250000E+00,-602.34375898E-03,-594.14063385E-03
+2.83000E-06,-2.32812500000E+00,-604.29688400E-03,-596.09375888E-03
+2.84000E-06,-2.33203125000E+00,-606.25000903E-03,-598.82813392E-03
+2.85000E-06,-2.33593750000E+00,-607.81250906E-03,-601.17188396E-03
+2.86000E-06,-2.33593750000E+00,-609.76563409E-03,-602.73438398E-03
+2.87000E-06,-2.33984375000E+00,-610.93750910E-03,-604.68750901E-03
+2.88000E-06,-2.34765625000E+00,-612.50000913E-03,-607.03125905E-03
+2.89000E-06,-2.34765625000E+00,-614.06250915E-03,-609.37500908E-03
+2.90000E-06,-2.35156250000E+00,-614.84375916E-03,-610.93750910E-03
+2.91000E-06,-2.35546875000E+00,-616.01563418E-03,-612.50000913E-03
+2.92000E-06,-2.35937500000E+00,-616.79688419E-03,-614.06250915E-03
+2.93000E-06,-2.36328125000E+00,-617.57813420E-03,-616.01563418E-03
+2.94000E-06,-2.36328125000E+00,-617.96875921E-03,-617.18750920E-03
+2.95000E-06,-2.35937500000E+00,-619.14063423E-03,-618.75000922E-03
+2.96000E-06,-2.36718750000E+00,-619.14063423E-03,-619.92188424E-03
+2.97000E-06,-2.36328125000E+00,-620.31250924E-03,-620.70313425E-03
+2.98000E-06,-2.36328125000E+00,-620.70313425E-03,-621.48438426E-03
+2.99000E-06,-2.36328125000E+00,-621.09375926E-03,-621.87500927E-03
+3.00000E-06,-2.36718750000E+00,-621.09375926E-03,-623.04688428E-03
+3.01000E-06,-2.35937500000E+00,-621.48438426E-03,-623.43750929E-03
+3.02000E-06,-2.35546875000E+00,-621.48438426E-03,-624.21875930E-03
+3.03000E-06,-2.35546875000E+00,-621.09375926E-03,-624.60938431E-03
+3.04000E-06,-2.35156250000E+00,-621.09375926E-03,-625.00000931E-03
+3.05000E-06,-2.35156250000E+00,-620.70313425E-03,-625.00000931E-03
+3.06000E-06,-2.35937500000E+00,-621.09375926E-03,-625.39063432E-03
+3.07000E-06,-2.35937500000E+00,-620.31250924E-03,-625.00000931E-03
+3.08000E-06,-2.35546875000E+00,-619.53125923E-03,-625.00000931E-03
+3.09000E-06,-2.35546875000E+00,-619.14063423E-03,-625.00000931E-03
+3.10000E-06,-2.34765625000E+00,-618.35938421E-03,-624.60938431E-03
+3.11000E-06,-2.34375000000E+00,-617.18750920E-03,-624.60938431E-03
+3.12000E-06,-2.33984375000E+00,-616.40625919E-03,-623.82813430E-03
+3.13000E-06,-2.33593750000E+00,-615.23438417E-03,-623.04688428E-03
+3.14000E-06,-2.32421875000E+00,-614.06250915E-03,-622.65625928E-03
+3.15000E-06,-2.32031250000E+00,-612.50000913E-03,-621.87500927E-03
+3.16000E-06,-2.31640625000E+00,-610.93750910E-03,-621.48438426E-03
+3.17000E-06,-2.31250000000E+00,-609.76563409E-03,-620.31250924E-03
+3.18000E-06,-2.30468750000E+00,-608.20313406E-03,-619.14063423E-03
+3.19000E-06,-2.30078125000E+00,-607.03125905E-03,-618.35938421E-03
+3.20000E-06,-2.30078125000E+00,-605.07813402E-03,-617.18750920E-03
+3.21000E-06,-2.28515625000E+00,-602.73438398E-03,-615.62500917E-03
+3.22000E-06,-2.28125000000E+00,-600.39063395E-03,-614.84375916E-03
+3.23000E-06,-2.27343750000E+00,-598.82813392E-03,-612.89063413E-03
+3.24000E-06,-2.26562500000E+00,-596.48438389E-03,-611.32813411E-03
+3.25000E-06,-2.25781250000E+00,-594.53125886E-03,-609.76563409E-03
+3.26000E-06,-2.25000000000E+00,-592.18750882E-03,-607.42188405E-03
+3.27000E-06,-2.24218750000E+00,-589.84375879E-03,-605.46875902E-03
+3.28000E-06,-2.23437500000E+00,-587.50000875E-03,-603.12500899E-03
+3.29000E-06,-2.23046875000E+00,-585.15625872E-03,-601.17188396E-03
+3.30000E-06,-2.21484375000E+00,-582.81250868E-03,-599.21875893E-03
+3.31000E-06,-2.20703125000E+00,-579.68750864E-03,-597.26563390E-03
+3.32000E-06,-2.19531250000E+00,-576.95313360E-03,-594.92188387E-03
+3.33000E-06,-2.18750000000E+00,-574.21875856E-03,-592.57813383E-03
+3.34000E-06,-2.16796875000E+00,-571.09375851E-03,-590.62500880E-03
+3.35000E-06,-2.16015625000E+00,-567.96875846E-03,-588.67188377E-03
+3.36000E-06,-2.15234375000E+00,-564.45313341E-03,-585.54688373E-03
+3.37000E-06,-2.14062500000E+00,-560.93750836E-03,-582.81250868E-03
+3.38000E-06,-2.13281250000E+00,-557.42188331E-03,-580.07813364E-03
+3.39000E-06,-2.12109375000E+00,-554.68750827E-03,-576.95313360E-03
+3.40000E-06,-2.10937500000E+00,-551.17188321E-03,-574.21875856E-03
+3.41000E-06,-2.09375000000E+00,-547.65625816E-03,-571.48438352E-03
+3.42000E-06,-2.08203125000E+00,-544.53125811E-03,-567.96875846E-03
+3.43000E-06,-2.07421875000E+00,-541.01563306E-03,-564.06250841E-03
+3.44000E-06,-2.05859375000E+00,-537.10938300E-03,-560.54688335E-03
+3.45000E-06,-2.04296875000E+00,-533.20313295E-03,-557.03125830E-03
+3.46000E-06,-2.03125000000E+00,-529.29688289E-03,-553.90625825E-03
+3.47000E-06,-2.01562500000E+00,-525.39063283E-03,-550.00000820E-03
+3.48000E-06,-2.00781250000E+00,-521.09375776E-03,-546.48438314E-03
+3.49000E-06,-1.99218750000E+00,-516.79688270E-03,-542.96875809E-03
+3.50000E-06,-1.97656250000E+00,-512.50000764E-03,-539.84375804E-03
+3.51000E-06,-1.96093750000E+00,-507.81250757E-03,-535.93750799E-03
+3.52000E-06,-1.94140625000E+00,-503.51563250E-03,-532.03125793E-03
+3.53000E-06,-1.92578125000E+00,-498.43750743E-03,-527.73438286E-03
+3.54000E-06,-1.91406250000E+00,-493.75000736E-03,-523.82813281E-03
+3.55000E-06,-1.89843750000E+00,-488.67188228E-03,-519.14063274E-03
+3.56000E-06,-1.88281250000E+00,-483.98438221E-03,-515.23438268E-03
+3.57000E-06,-1.86718750000E+00,-479.29688214E-03,-510.15625760E-03
+3.58000E-06,-1.84765625000E+00,-473.82813206E-03,-505.85938254E-03
+3.59000E-06,-1.83203125000E+00,-468.35938198E-03,-500.78125746E-03
+3.60000E-06,-1.81250000000E+00,-462.89063190E-03,-496.48438240E-03
+3.61000E-06,-1.80078125000E+00,-457.81250682E-03,-491.01563232E-03
+3.62000E-06,-1.78125000000E+00,-451.95313173E-03,-486.32813225E-03
+3.63000E-06,-1.76562500000E+00,-446.48438165E-03,-481.25000717E-03
+3.64000E-06,-1.74609375000E+00,-441.40625658E-03,-476.17188210E-03
+3.65000E-06,-1.73046875000E+00,-436.32813150E-03,-470.70313201E-03
+3.66000E-06,-1.71093750000E+00,-430.46875641E-03,-464.84375693E-03
+3.67000E-06,-1.69140625000E+00,-424.21875632E-03,-458.98438184E-03
+3.68000E-06,-1.67578125000E+00,-418.75000624E-03,-453.51563176E-03
+3.69000E-06,-1.65234375000E+00,-413.28125616E-03,-448.43750668E-03
+3.70000E-06,-1.64062500000E+00,-407.42188107E-03,-443.35938161E-03
+3.71000E-06,-1.61718750000E+00,-401.56250598E-03,-437.89063153E-03
+3.72000E-06,-1.59765625000E+00,-395.70313090E-03,-432.03125644E-03
+3.73000E-06,-1.57421875000E+00,-389.45313080E-03,-426.56250636E-03
+3.74000E-06,-1.55078125000E+00,-382.81250570E-03,-420.31250626E-03
+3.75000E-06,-1.53515625000E+00,-376.56250561E-03,-414.84375618E-03
+3.76000E-06,-1.51562500000E+00,-370.70313052E-03,-408.98438109E-03
+3.77000E-06,-1.49609375000E+00,-364.45313043E-03,-403.12500601E-03
+3.78000E-06,-1.47656250000E+00,-358.20313034E-03,-396.48438091E-03
+3.79000E-06,-1.45312500000E+00,-351.95313024E-03,-390.23438081E-03
+3.80000E-06,-1.44140625000E+00,-345.70313015E-03,-383.98438072E-03
+3.81000E-06,-1.42187500000E+00,-339.84375506E-03,-378.12500563E-03
+3.82000E-06,-1.40625000000E+00,-333.20312997E-03,-371.87500554E-03
+3.83000E-06,-1.37890625000E+00,-326.56250487E-03,-365.23438044E-03
+3.84000E-06,-1.36328125000E+00,-319.53125476E-03,-359.37500536E-03
+3.85000E-06,-1.34375000000E+00,-313.28125467E-03,-353.12500526E-03
+3.86000E-06,-1.32421875000E+00,-305.85937956E-03,-346.87500517E-03
+3.87000E-06,-1.30078125000E+00,-299.21875446E-03,-340.23438007E-03
+3.88000E-06,-1.28515625000E+00,-292.96875437E-03,-333.59375497E-03
+3.89000E-06,-1.26171875000E+00,-285.54687926E-03,-327.73437988E-03
+3.90000E-06,-1.23828125000E+00,-279.29687916E-03,-321.48437979E-03
+3.91000E-06,-1.21484375000E+00,-271.87500405E-03,-314.45312969E-03
+3.92000E-06,-1.19531250000E+00,-264.45312894E-03,-307.03125458E-03
+3.93000E-06,-1.17187500000E+00,-257.03125383E-03,-300.39062948E-03
+3.94000E-06,-1.15625000000E+00,-250.39062873E-03,-293.75000438E-03
+3.95000E-06,-1.13281250000E+00,-243.35937863E-03,-286.71875427E-03
+3.96000E-06,-1.10937500000E+00,-235.93750352E-03,-279.68750417E-03
+3.97000E-06,-1.08984375000E+00,-228.51562841E-03,-272.26562906E-03
+3.98000E-06,-1.06640625000E+00,-221.09375329E-03,-265.62500396E-03
+3.99000E-06,-1.03906250000E+00,-212.89062817E-03,-258.59375385E-03
+4.00000E-06,-1.01562500000E+00,-205.85937807E-03,-251.56250375E-03
+4.01000E-06,-984.37500000E-03,-198.43750296E-03,-244.14062864E-03
+4.02000E-06,-964.84375000E-03,-191.01562785E-03,-237.10937853E-03
+4.03000E-06,-945.31250000E-03,-183.20312773E-03,-229.68750342E-03
+4.04000E-06,-921.87500000E-03,-175.39062761E-03,-221.87500331E-03
+4.05000E-06,-902.34375000E-03,-167.57812750E-03,-214.45312820E-03
+4.06000E-06,-878.90625000E-03,-160.54687739E-03,-207.03125309E-03
+4.07000E-06,-851.56250000E-03,-153.12500228E-03,-199.60937797E-03
+4.08000E-06,-828.12500000E-03,-145.70312717E-03,-192.18750286E-03
+4.09000E-06,-800.78125000E-03,-139.06250207E-03,-184.37500275E-03
+4.10000E-06,-777.34375000E-03,-131.25000196E-03,-177.34375264E-03
+4.11000E-06,-753.90625000E-03,-123.43750184E-03,-169.92187753E-03
+4.12000E-06,-730.46875000E-03,-116.01562673E-03,-162.50000242E-03
+4.13000E-06,-703.12500000E-03,-108.59375162E-03,-155.07812731E-03
+4.14000E-06,-683.59375000E-03,-100.78125150E-03,-148.04687721E-03
+4.15000E-06,-656.25000000E-03,-92.57812638E-03,-140.23437709E-03
+4.16000E-06,-628.90625000E-03,-84.76562626E-03,-132.81250198E-03
+4.17000E-06,-601.56250000E-03,-76.17187614E-03,-125.00000186E-03
+4.18000E-06,-582.03125000E-03,-68.75000102E-03,-117.57812675E-03
+4.19000E-06,-562.50000000E-03,-60.93750091E-03,-110.15625164E-03
+4.20000E-06,-539.06250000E-03,-53.51562580E-03,-102.73437653E-03
+4.21000E-06,-511.71875000E-03,-45.70312568E-03,-94.53125141E-03
+4.22000E-06,-488.28125000E-03,-38.28125057E-03,-86.71875129E-03
+4.23000E-06,-457.03125000E-03,-30.46875045E-03,-78.90625118E-03
+4.24000E-06,-433.59375000E-03,-23.43750035E-03,-71.09375106E-03
+4.25000E-06,-410.15625000E-03,-16.01562524E-03,-62.89062594E-03
+4.26000E-06,-386.71875000E-03,-8.98437513E-03,-55.46875083E-03
+4.27000E-06,-367.18750000E-03,-1.56250002E-03,-47.65625071E-03
+4.28000E-06,-339.84375000E-03,+5.85937509E-03,-40.23437560E-03
+4.29000E-06,-320.31250000E-03,+13.28125020E-03,-32.81250049E-03
+4.30000E-06,-300.78125000E-03,+21.09375031E-03,-25.78125038E-03
+4.31000E-06,-281.25000000E-03,+29.29687544E-03,-18.35937527E-03
+4.32000E-06,-261.71875000E-03,+37.10937555E-03,-10.54687516E-03
+4.33000E-06,-238.28125000E-03,+44.92187567E-03,-2.73437504E-03
+4.34000E-06,-214.84375000E-03,+53.12500079E-03,+4.68750007E-03
+4.35000E-06,-187.50000000E-03,+60.93750091E-03,+12.50000019E-03
+4.36000E-06,-167.96875000E-03,+68.75000102E-03,+20.31250030E-03
+4.37000E-06,-144.53125000E-03,+76.56250114E-03,+28.12500042E-03
+4.38000E-06,-121.09375000E-03,+83.98437625E-03,+36.32812554E-03
+4.39000E-06,-101.56250000E-03,+91.79687637E-03,+44.92187567E-03
+4.40000E-06,-78.12500000E-03,+98.82812647E-03,+52.34375078E-03
+4.41000E-06,-50.78125000E-03,+106.25000158E-03,+60.15625090E-03
+4.42000E-06,-31.25000000E-03,+113.67187669E-03,+67.57812601E-03
+4.43000E-06,-7.81250000E-03,+121.48437681E-03,+75.78125113E-03
+4.44000E-06,+7.81250000E-03,+129.29687693E-03,+83.20312624E-03
+4.45000E-06,+31.25000000E-03,+136.71875204E-03,+90.23437634E-03
+4.46000E-06,+58.59375000E-03,+144.92187716E-03,+98.04687646E-03
+4.47000E-06,+82.03125000E-03,+151.95312726E-03,+105.07812657E-03
+4.48000E-06,+97.65625000E-03,+159.76562738E-03,+112.89062668E-03
+4.49000E-06,+125.00000000E-03,+167.96875250E-03,+120.70312680E-03
+4.50000E-06,+152.34375000E-03,+175.39062761E-03,+128.51562691E-03
+4.51000E-06,+164.06250000E-03,+183.20312773E-03,+136.32812703E-03
+4.52000E-06,+183.59375000E-03,+191.01562785E-03,+143.75000214E-03
+4.53000E-06,+210.93750000E-03,+198.43750296E-03,+151.17187725E-03
+4.54000E-06,+238.28125000E-03,+205.85937807E-03,+158.98437737E-03
+4.55000E-06,+253.90625000E-03,+213.28125318E-03,+167.57812750E-03
+4.56000E-06,+273.43750000E-03,+220.70312829E-03,+174.60937760E-03
+4.57000E-06,+304.68750000E-03,+228.12500340E-03,+182.42187772E-03
+4.58000E-06,+328.12500000E-03,+235.54687851E-03,+189.84375283E-03
+4.59000E-06,+347.65625000E-03,+242.18750361E-03,+197.26562794E-03
+4.60000E-06,+367.18750000E-03,+249.21875371E-03,+204.68750305E-03
+4.61000E-06,+390.62500000E-03,+256.25000382E-03,+212.10937816E-03
+4.62000E-06,+414.06250000E-03,+263.28125392E-03,+219.53125327E-03
+4.63000E-06,+433.59375000E-03,+270.70312903E-03,+226.56250338E-03
+4.64000E-06,+457.03125000E-03,+277.34375413E-03,+233.98437849E-03
+4.65000E-06,+476.56250000E-03,+283.98437923E-03,+241.40625360E-03
+4.66000E-06,+500.00000000E-03,+290.62500433E-03,+248.43750370E-03
+4.67000E-06,+519.53125000E-03,+296.87500442E-03,+255.46875381E-03
+4.68000E-06,+539.06250000E-03,+303.12500452E-03,+262.10937891E-03
+4.69000E-06,+558.59375000E-03,+310.54687963E-03,+269.14062901E-03
+4.70000E-06,+582.03125000E-03,+316.79687972E-03,+275.78125411E-03
+4.71000E-06,+605.46875000E-03,+323.43750482E-03,+282.42187921E-03
+4.72000E-06,+621.09375000E-03,+330.07812992E-03,+289.06250431E-03
+4.73000E-06,+640.62500000E-03,+336.71875502E-03,+295.70312941E-03
+4.74000E-06,+660.15625000E-03,+342.96875511E-03,+301.95312950E-03
+4.75000E-06,+675.78125000E-03,+350.39063022E-03,+308.98437960E-03
+4.76000E-06,+695.31250000E-03,+356.25000531E-03,+315.62500470E-03
+4.77000E-06,+714.84375000E-03,+362.89063041E-03,+322.26562980E-03
+4.78000E-06,+734.37500000E-03,+368.75000549E-03,+329.29687991E-03
+4.79000E-06,+750.00000000E-03,+375.00000559E-03,+335.54688000E-03
+4.80000E-06,+769.53125000E-03,+380.85938068E-03,+342.18750510E-03
+4.81000E-06,+792.96875000E-03,+386.71875576E-03,+348.43750519E-03
+4.82000E-06,+804.68750000E-03,+393.35938086E-03,+354.68750529E-03
+4.83000E-06,+824.21875000E-03,+399.60938095E-03,+360.93750538E-03
+4.84000E-06,+847.65625000E-03,+405.07813104E-03,+367.18750547E-03
+4.85000E-06,+867.18750000E-03,+411.32813113E-03,+373.43750556E-03
+4.86000E-06,+882.81250000E-03,+417.18750622E-03,+379.29688065E-03
+4.87000E-06,+898.43750000E-03,+423.43750631E-03,+385.15625574E-03
+4.88000E-06,+906.25000000E-03,+429.29688140E-03,+391.79688084E-03
+4.89000E-06,+921.87500000E-03,+434.76563148E-03,+398.04688093E-03
+4.90000E-06,+937.50000000E-03,+440.23438156E-03,+403.90625602E-03
+4.91000E-06,+957.03125000E-03,+445.31250664E-03,+409.76563111E-03
+4.92000E-06,+972.65625000E-03,+450.00000671E-03,+415.62500619E-03
+4.93000E-06,+984.37500000E-03,+455.46875679E-03,+421.09375627E-03
+4.94000E-06,+1.00390625000E+00,+460.54688186E-03,+426.56250636E-03
+4.95000E-06,+1.02343750000E+00,+466.40625695E-03,+432.42188144E-03
+4.96000E-06,+1.03515625000E+00,+471.09375702E-03,+437.89063153E-03
+4.97000E-06,+1.04687500000E+00,+475.78125709E-03,+442.96875660E-03
+4.98000E-06,+1.05859375000E+00,+480.46875716E-03,+447.65625667E-03
+4.99000E-06,+1.07031250000E+00,+485.15625723E-03,+453.51563176E-03
