x-axis,1,2,3,
2.76E-06,-2.28E+00,-5.89E-01,-5.78E-01,0.011328125
2.77E-06,-2.29E+00,-5.92E-01,-5.81E-01,0.0109375
2.78E-06,-2.30E+00,-5.94E-01,-5.84E-01,0.010546875
2.79E-06,-2.30E+00,-5.96E-01,-5.87E-01,0.009765625
2.80E-06,-2.31E+00,-5.98E-01,-5.89E-01,0.008984375
2.81E-06,-2.32E+00,-6.00E-01,-5.92E-01,0.00859375
2.82E-06,-2.32E+00,-6.02E-01,-5.94E-01,0.008203125
2.83E-06,-2.33E+00,-6.04E-01,-5.96E-01,0.008203125
2.84E-06,-2.33E+00,-6.06E-01,-5.99E-01,0.007421875
2.85E-06,-2.34E+00,-6.08E-01,-6.01E-01,0.006640625
2.86E-06,-2.34E+00,-6.10E-01,-6.03E-01,0.00703125
2.87E-06,-2.34E+00,-6.11E-01,-6.05E-01,0.00625
2.88E-06,-2.35E+00,-6.13E-01,-6.07E-01,0.00546875
2.89E-06,-2.35E+00,-6.14E-01,-6.09E-01,0.0046875
2.90E-06,-2.35E+00,-6.15E-01,-6.11E-01,0.00390625
2.91E-06,-2.36E+00,-6.16E-01,-6.13E-01,0.003515625
2.92E-06,-2.36E+00,-6.17E-01,-6.14E-01,0.002734375
2.93E-06,-2.36E+00,-6.18E-01,-6.16E-01,0.0015625
2.94E-06,-2.36E+00,-6.18E-01,-6.17E-01,0.00078125
2.95E-06,-2.36E+00,-6.19E-01,-6.19E-01,0.000390625
2.96E-06,-2.37E+00,-6.19E-01,-6.20E-01,0.00078125
2.97E-06,-2.36E+00,-6.20E-01,-6.21E-01,0.000390625
2.98E-06,-2.36E+00,-6.21E-01,-6.21E-01,0.00078125
2.99E-06,-2.36E+00,-6.21E-01,-6.22E-01,0.00078125
3.00E-06,-2.37E+00,-6.21E-01,-6.23E-01,0.001953125
3.01E-06,-2.36E+00,-6.21E-01,-6.23E-01,0.001953125
3.02E-06,-2.36E+00,-6.21E-01,-6.24E-01,0.002734375
3.03E-06,-2.36E+00,-6.21E-01,-6.25E-01,0.003515625
3.04E-06,-2.35E+00,-6.21E-01,-6.25E-01,0.00390625
3.05E-06,-2.35E+00,-6.21E-01,-6.25E-01,0.004296875
3.06E-06,-2.36E+00,-6.21E-01,-6.25E-01,0.004296875
3.07E-06,-2.36E+00,-6.20E-01,-6.25E-01,0.0046875
3.08E-06,-2.36E+00,-6.20E-01,-6.25E-01,0.00546875
3.09E-06,-2.36E+00,-6.19E-01,-6.25E-01,0.005859375
3.10E-06,-2.35E+00,-6.18E-01,-6.25E-01,0.00625
3.11E-06,-2.34E+00,-6.17E-01,-6.25E-01,0.007421875
3.12E-06,-2.34E+00,-6.16E-01,-6.24E-01,0.007421875
3.13E-06,-2.34E+00,-6.15E-01,-6.23E-01,0.0078125
3.14E-06,-2.32E+00,-6.14E-01,-6.23E-01,0.00859375
3.15E-06,-2.32E+00,-6.13E-01,-6.22E-01,0.009375
3.16E-06,-2.32E+00,-6.11E-01,-6.21E-01,0.010546875
3.17E-06,-2.31E+00,-6.10E-01,-6.20E-01,0.010546875
3.18E-06,-2.30E+00,-6.08E-01,-6.19E-01,0.0109375
3.19E-06,-2.30E+00,-6.07E-01,-6.18E-01,0.011328125
3.20E-06,-2.30E+00,-6.05E-01,-6.17E-01,0.012109375
3.21E-06,-2.29E+00,-6.03E-01,-6.16E-01,0.012890625
3.22E-06,-2.28E+00,-6.00E-01,-6.15E-01,0.014453125
3.23E-06,-2.27E+00,-5.99E-01,-6.13E-01,0.0140625
3.24E-06,-2.27E+00,-5.96E-01,-6.11E-01,0.01484375
3.25E-06,-2.26E+00,-5.95E-01,-6.10E-01,0.015234375
3.26E-06,-2.25E+00,-5.92E-01,-6.07E-01,0.015234375
3.27E-06,-2.24E+00,-5.90E-01,-6.05E-01,0.015625
3.28E-06,-2.23E+00,-5.88E-01,-6.03E-01,0.015625
3.29E-06,-2.23E+00,-5.85E-01,-6.01E-01,0.016015625
3.30E-06,-2.21E+00,-5.83E-01,-5.99E-01,0.01640625
3.31E-06,-2.21E+00,-5.80E-01,-5.97E-01,0.017578125
3.32E-06,-2.20E+00,-5.77E-01,-5.95E-01,0.01796875
3.33E-06,-2.19E+00,-5.74E-01,-5.93E-01,0.018359375
3.34E-06,-2.17E+00,-5.71E-01,-5.91E-01,0.01953125
3.35E-06,-2.16E+00,-5.68E-01,-5.89E-01,0.020703125
3.36E-06,-2.15E+00,-5.64E-01,-5.86E-01,0.02109375
3.37E-06,-2.14E+00,-5.61E-01,-5.83E-01,0.021875
3.38E-06,-2.13E+00,-5.57E-01,-5.80E-01,0.02265625
3.39E-06,-2.12E+00,-5.55E-01,-5.77E-01,0.022265625
3.40E-06,-2.11E+00,-5.51E-01,-5.74E-01,0.023046875
3.41E-06,-2.09E+00,-5.48E-01,-5.71E-01,0.023828125
3.42E-06,-2.08E+00,-5.45E-01,-5.68E-01,0.0234375
3.43E-06,-2.07E+00,-5.41E-01,-5.64E-01,0.023046875
3.44E-06,-2.06E+00,-5.37E-01,-5.61E-01,0.0234375
3.45E-06,-2.04E+00,-5.33E-01,-5.57E-01,0.023828125
3.46E-06,-2.03E+00,-5.29E-01,-5.54E-01,0.024609375
3.47E-06,-2.02E+00,-5.25E-01,-5.50E-01,0.024609375
3.48E-06,-2.01E+00,-5.21E-01,-5.46E-01,0.025390625
3.49E-06,-1.99E+00,-5.17E-01,-5.43E-01,0.026171875
3.50E-06,-1.98E+00,-5.13E-01,-5.40E-01,0.02734375
3.51E-06,-1.96E+00,-5.08E-01,-5.36E-01,0.028125
3.52E-06,-1.94E+00,-5.04E-01,-5.32E-01,0.028515625
3.53E-06,-1.93E+00,-4.98E-01,-5.28E-01,0.029296875
3.54E-06,-1.91E+00,-4.94E-01,-5.24E-01,0.030078125
3.55E-06,-1.90E+00,-4.89E-01,-5.19E-01,0.03046875
3.56E-06,-1.88E+00,-4.84E-01,-5.15E-01,0.03125
3.57E-06,-1.87E+00,-4.79E-01,-5.10E-01,0.030859375
3.58E-06,-1.85E+00,-4.74E-01,-5.06E-01,0.03203125
3.59E-06,-1.83E+00,-4.68E-01,-5.01E-01,0.032421875
3.60E-06,-1.81E+00,-4.63E-01,-4.96E-01,0.033593751
3.61E-06,-1.80E+00,-4.58E-01,-4.91E-01,0.033203126
3.62E-06,-1.78E+00,-4.52E-01,-4.86E-01,0.034375001
3.63E-06,-1.77E+00,-4.46E-01,-4.81E-01,0.034765626
3.64E-06,-1.75E+00,-4.41E-01,-4.76E-01,0.034765626
3.65E-06,-1.73E+00,-4.36E-01,-4.71E-01,0.034375001
3.66E-06,-1.71E+00,-4.30E-01,-4.65E-01,0.034375001
3.67E-06,-1.69E+00,-4.24E-01,-4.59E-01,0.034765626
3.68E-06,-1.68E+00,-4.19E-01,-4.54E-01,0.034765626
3.69E-06,-1.65E+00,-4.13E-01,-4.48E-01,0.035156251
3.70E-06,-1.64E+00,-4.07E-01,-4.43E-01,0.035937501
3.71E-06,-1.62E+00,-4.02E-01,-4.38E-01,0.036328126
3.72E-06,-1.60E+00,-3.96E-01,-4.32E-01,0.036328126
3.73E-06,-1.57E+00,-3.89E-01,-4.27E-01,0.037109376
3.74E-06,-1.55E+00,-3.83E-01,-4.20E-01,0.037500001
3.75E-06,-1.54E+00,-3.77E-01,-4.15E-01,0.038281251
3.76E-06,-1.52E+00,-3.71E-01,-4.09E-01,0.038281251
3.77E-06,-1.50E+00,-3.64E-01,-4.03E-01,0.038671876
3.78E-06,-1.48E+00,-3.58E-01,-3.96E-01,0.038281251
3.79E-06,-1.45E+00,-3.52E-01,-3.90E-01,0.038281251
3.80E-06,-1.44E+00,-3.46E-01,-3.84E-01,0.038281251
3.81E-06,-1.42E+00,-3.40E-01,-3.78E-01,0.038281251
3.82E-06,-1.41E+00,-3.33E-01,-3.72E-01,0.038671876
3.83E-06,-1.38E+00,-3.27E-01,-3.65E-01,0.038671876
3.84E-06,-1.36E+00,-3.20E-01,-3.59E-01,0.039843751
3.85E-06,-1.34E+00,-3.13E-01,-3.53E-01,0.039843751
3.86E-06,-1.32E+00,-3.06E-01,-3.47E-01,0.041015626
3.87E-06,-1.30E+00,-2.99E-01,-3.40E-01,0.041015626
3.88E-06,-1.29E+00,-2.93E-01,-3.34E-01,0.040625001
3.89E-06,-1.26E+00,-2.86E-01,-3.28E-01,0.042187501
3.90E-06,-1.24E+00,-2.79E-01,-3.21E-01,0.042187501
3.91E-06,-1.21E+00,-2.72E-01,-3.14E-01,0.042578126
3.92E-06,-1.20E+00,-2.64E-01,-3.07E-01,0.042578126
3.93E-06,-1.17E+00,-2.57E-01,-3.00E-01,0.043359376
3.94E-06,-1.16E+00,-2.50E-01,-2.94E-01,0.043359376
3.95E-06,-1.13E+00,-2.43E-01,-2.87E-01,0.043359376
3.96E-06,-1.11E+00,-2.36E-01,-2.80E-01,0.043750001
3.97E-06,-1.09E+00,-2.29E-01,-2.72E-01,0.043750001
3.98E-06,-1.07E+00,-2.21E-01,-2.66E-01,0.044531251
3.99E-06,-1.04E+00,-2.13E-01,-2.59E-01,0.045703126
4.00E-06,-1.02E+00,-2.06E-01,-2.52E-01,0.045703126
4.01E-06,-9.84E-01,-1.98E-01,-2.44E-01,0.045703126
4.02E-06,-9.65E-01,-1.91E-01,-2.37E-01,0.046093751
4.03E-06,-9.45E-01,-1.83E-01,-2.30E-01,0.046484376
4.04E-06,-9.22E-01,-1.75E-01,-2.22E-01,0.046484376
4.05E-06,-9.02E-01,-1.68E-01,-2.14E-01,0.046875001
4.06E-06,-8.79E-01,-1.61E-01,-2.07E-01,0.046484376
4.07E-06,-8.52E-01,-1.53E-01,-2.00E-01,0.046484376
4.08E-06,-8.28E-01,-1.46E-01,-1.92E-01,0.046484376
4.09E-06,-8.01E-01,-1.39E-01,-1.84E-01,0.045312501
4.10E-06,-7.77E-01,-1.31E-01,-1.77E-01,0.046093751
4.11E-06,-7.54E-01,-1.23E-01,-1.70E-01,0.046484376
4.12E-06,-7.30E-01,-1.16E-01,-1.63E-01,0.046484376
4.13E-06,-7.03E-01,-1.09E-01,-1.55E-01,0.046484376
4.14E-06,-6.84E-01,-1.01E-01,-1.48E-01,0.047265626
4.15E-06,-6.56E-01,-9.26E-02,-1.40E-01,0.047656251
4.16E-06,-6.29E-01,-8.48E-02,-1.33E-01,0.048046876
4.17E-06,-6.02E-01,-7.62E-02,-1.25E-01,0.048828126
4.18E-06,-5.82E-01,-6.88E-02,-1.18E-01,0.048828126
4.19E-06,-5.63E-01,-6.09E-02,-1.10E-01,0.049218751
4.20E-06,-5.39E-01,-5.35E-02,-1.03E-01,0.049218751
4.21E-06,-5.12E-01,-4.57E-02,-9.45E-02,0.048828126
4.22E-06,-4.88E-01,-3.83E-02,-8.67E-02,0.048437501
4.23E-06,-4.57E-01,-3.05E-02,-7.89E-02,0.048437501
4.24E-06,-4.34E-01,-2.34E-02,-7.11E-02,0.047656251
4.25E-06,-4.10E-01,-1.60E-02,-6.29E-02,0.046875001
4.26E-06,-3.87E-01,-8.98E-03,-5.55E-02,0.046484376
4.27E-06,-3.67E-01,-1.56E-03,-4.77E-02,0.046093751
4.28E-06,-3.40E-01,5.86E-03,-4.02E-02,0.046093751
4.29E-06,-3.20E-01,1.33E-02,-3.28E-02,0.046093751
4.30E-06,-3.01E-01,2.11E-02,-2.58E-02,0.046875001
4.31E-06,-2.81E-01,2.93E-02,-1.84E-02,0.047656251
4.32E-06,-2.62E-01,3.71E-02,-1.05E-02,0.047656251
4.33E-06,-2.38E-01,4.49E-02,-2.73E-03,0.047656251
4.34E-06,-2.15E-01,5.31E-02,4.69E-03,0.048437501
4.35E-06,-1.88E-01,6.09E-02,1.25E-02,0.048437501
4.36E-06,-1.68E-01,6.88E-02,2.03E-02,0.048437501
4.37E-06,-1.45E-01,7.66E-02,2.81E-02,0.048437501
4.38E-06,-1.21E-01,8.40E-02,3.63E-02,0.047656251
4.39E-06,-1.02E-01,9.18E-02,4.49E-02,0.046875001
4.40E-06,-7.81E-02,9.88E-02,5.23E-02,0.046484376
4.41E-06,-5.08E-02,1.06E-01,6.02E-02,0.046093751
4.42E-06,-3.13E-02,1.14E-01,6.76E-02,0.046093751
4.43E-06,-7.81E-03,1.21E-01,7.58E-02,0.045703126
4.44E-06,7.81E-03,1.29E-01,8.32E-02,0.046093751
4.45E-06,3.13E-02,1.37E-01,9.02E-02,0.046484376
4.46E-06,5.86E-02,1.45E-01,9.80E-02,0.046875001
4.47E-06,8.20E-02,1.52E-01,1.05E-01,0.046875001
4.48E-06,9.77E-02,1.60E-01,1.13E-01,0.046875001
4.49E-06,1.25E-01,1.68E-01,1.21E-01,0.047265626
4.50E-06,1.52E-01,1.75E-01,1.29E-01,0.046875001
4.51E-06,1.64E-01,1.83E-01,1.36E-01,0.046875001
4.52E-06,1.84E-01,1.91E-01,1.44E-01,0.047265626
4.53E-06,2.11E-01,1.98E-01,1.51E-01,0.047265626
4.54E-06,2.38E-01,2.06E-01,1.59E-01,0.046875001
4.55E-06,2.54E-01,2.13E-01,1.68E-01,0.045703126
4.56E-06,2.73E-01,2.21E-01,1.75E-01,0.046093751
4.57E-06,3.05E-01,2.28E-01,1.82E-01,0.045703126
4.58E-06,3.28E-01,2.36E-01,1.90E-01,0.045703126
4.59E-06,3.48E-01,2.42E-01,1.97E-01,0.044921876
4.60E-06,3.67E-01,2.49E-01,2.05E-01,0.044531251
4.61E-06,3.91E-01,2.56E-01,2.12E-01,0.044140626
4.62E-06,4.14E-01,2.63E-01,2.20E-01,0.043750001
4.63E-06,4.34E-01,2.71E-01,2.27E-01,0.044140626
4.64E-06,4.57E-01,2.77E-01,2.34E-01,0.043359376
4.65E-06,4.77E-01,2.84E-01,2.41E-01,0.042578126
4.66E-06,5.00E-01,2.91E-01,2.48E-01,0.042187501
4.67E-06,5.20E-01,2.97E-01,2.55E-01,0.041406251
4.68E-06,5.39E-01,3.03E-01,2.62E-01,0.041015626
4.69E-06,5.59E-01,3.11E-01,2.69E-01,0.041406251
4.70E-06,5.82E-01,3.17E-01,2.76E-01,0.041015626
4.71E-06,6.05E-01,3.23E-01,2.82E-01,0.041015626
4.72E-06,6.21E-01,3.30E-01,2.89E-01,0.041015626
4.73E-06,6.41E-01,3.37E-01,2.96E-01,0.041015626
4.74E-06,6.60E-01,3.43E-01,3.02E-01,0.041015626
4.75E-06,6.76E-01,3.50E-01,3.09E-01,0.041406251
4.76E-06,6.95E-01,3.56E-01,3.16E-01,0.040625001
4.77E-06,7.15E-01,3.63E-01,3.22E-01,0.040625001
4.78E-06,7.34E-01,3.69E-01,3.29E-01,0.039453126
4.79E-06,7.50E-01,3.75E-01,3.36E-01,0.039453126
4.80E-06,7.70E-01,3.81E-01,3.42E-01,0.038671876
4.81E-06,7.93E-01,3.87E-01,3.48E-01,0.038281251
4.82E-06,8.05E-01,3.93E-01,3.55E-01,0.038671876
4.83E-06,8.24E-01,4.00E-01,3.61E-01,0.038671876
4.84E-06,8.48E-01,4.05E-01,3.67E-01,0.037890626
4.85E-06,8.67E-01,4.11E-01,3.73E-01,0.037890626
4.86E-06,8.83E-01,4.17E-01,3.79E-01,0.037890626
4.87E-06,8.98E-01,4.23E-01,3.85E-01,0.038281251
4.88E-06,9.06E-01,4.29E-01,3.92E-01,0.037500001
4.89E-06,9.22E-01,4.35E-01,3.98E-01,0.036718751
4.90E-06,9.38E-01,4.40E-01,4.04E-01,0.036328126
4.91E-06,9.57E-01,4.45E-01,4.10E-01,0.035546876
4.92E-06,9.73E-01,4.50E-01,4.16E-01,0.034375001
4.93E-06,9.84E-01,4.55E-01,4.21E-01,0.034375001
4.94E-06,1.00E+00,4.61E-01,4.27E-01,0.033984376
4.95E-06,1.02E+00,4.66E-01,4.32E-01,0.033984376
4.96E-06,1.04E+00,4.71E-01,4.38E-01,0.033203125
4.97E-06,1.05E+00,4.76E-01,4.43E-01,0.0328125
4.98E-06,1.06E+00,4.80E-01,4.48E-01,0.0328125
4.99E-06,1.07E+00,4.85E-01,4.54E-01,0.031640625
