time	V(N004,N003)
8.664584734592419e-002	1.280025e+000
8.665053687950748e-002	3.783716e-001
8.665478126953925e-002	-4.819177e-001
8.665904134929085e-002	-1.301318e+000
8.666468271194873e-002	-2.248113e+000
8.666866401644040e-002	-2.788347e+000
8.667076639291371e-002	-3.004014e+000
8.667233224832406e-002	-3.121795e+000
8.667412372116561e-002	-3.214792e+000
8.667617402526426e-002	-3.271274e+000
8.667841101828368e-002	-3.262841e+000
8.668203785449352e-002	-3.104155e+000
8.668674575561468e-002	-2.667620e+000
8.669295299612358e-002	-1.782623e+000
8.669846271140028e-002	-7.881319e-001
8.670284897525177e-002	8.999428e-002
8.670730464552262e-002	9.775305e-001
8.671207622252634e-002	1.831110e+000
8.671764773645865e-002	2.661430e+000
8.672002328237263e-002	2.935425e+000
8.672177487461734e-002	3.083222e+000
8.672344957541896e-002	3.185370e+000
8.672528169628004e-002	3.256926e+000
8.672695868203169e-002	3.279702e+000
8.672968625403663e-002	3.223425e+000
8.673408835164817e-002	2.939444e+000
8.673951528052236e-002	2.308903e+000
8.674584734592208e-002	1.280025e+000
8.675053687950567e-002	3.783716e-001
8.675478126953741e-002	-4.819177e-001
8.675904134928904e-002	-1.301318e+000
8.676468271194622e-002	-2.248113e+000
8.676866401643954e-002	-2.788347e+000
8.677076639291308e-002	-3.004014e+000
8.677233224832356e-002	-3.121795e+000
8.677412372116498e-002	-3.214792e+000
8.677617402526404e-002	-3.271274e+000
8.677841101828333e-002	-3.262841e+000
8.678203785449297e-002	-3.104155e+000
8.678674575561227e-002	-2.667620e+000
8.679295299612290e-002	-1.782623e+000
8.679846271140047e-002	-7.881319e-001
8.680284897525198e-002	8.999428e-002
8.680730464552289e-002	9.775305e-001
8.681207622252656e-002	1.831110e+000
8.681764773645867e-002	2.661430e+000
8.682002328237264e-002	2.935425e+000
8.682177487461734e-002	3.083222e+000
8.682344957541899e-002	3.185370e+000
8.682528169628009e-002	3.256926e+000
8.682695868203177e-002	3.279702e+000
8.682968625403677e-002	3.223425e+000
8.683408835164838e-002	2.939444e+000
8.683951528052405e-002	2.308903e+000
8.684584734592336e-002	1.280025e+000
8.685053687950679e-002	3.783716e-001
8.685478126953862e-002	-4.819177e-001
8.685904134929032e-002	-1.301318e+000
8.686468271194785e-002	-2.248113e+000
8.686866401644006e-002	-2.788347e+000
8.687076639291345e-002	-3.004014e+000
8.687233224832384e-002	-3.121795e+000
8.687412372116531e-002	-3.214792e+000
8.687617402526417e-002	-3.271274e+000
8.687841101828353e-002	-3.262841e+000
8.688203785449328e-002	-3.104155e+000
8.688674575561238e-002	-2.667620e+000
8.689295299612262e-002	-1.782623e+000
8.689846271140020e-002	-7.881319e-001
8.690284897525166e-002	8.999428e-002
8.690730464552247e-002	9.775305e-001
8.691207622252617e-002	1.831110e+000
8.691764773645860e-002	2.661430e+000
8.692002328237260e-002	2.935425e+000
8.692177487461732e-002	3.083222e+000
8.692344957541895e-002	3.185370e+000
8.692528169628003e-002	3.256926e+000
8.692695868203167e-002	3.279702e+000
8.692968625403659e-002	3.223425e+000
8.693408835164811e-002	2.939444e+000
8.693951528052257e-002	2.308903e+000
8.694584734592248e-002	1.280025e+000
8.695053687950603e-002	3.783716e-001
8.695478126953779e-002	-4.819177e-001
8.695904134928943e-002	-1.301318e+000
8.696468271194671e-002	-2.248113e+000
8.696866401643973e-002	-2.788347e+000
8.697076639291321e-002	-3.004014e+000
8.697233224832367e-002	-3.121795e+000
8.697412372116510e-002	-3.214792e+000
8.697617402526409e-002	-3.271274e+000
8.697841101828341e-002	-3.262841e+000
8.698203785449309e-002	-3.104155e+000
8.698674575561335e-002	-2.667620e+000
8.699295299612234e-002	-1.782623e+000
8.699846271139977e-002	-7.881319e-001
8.700284897525143e-002	8.999428e-002
8.700730464552248e-002	9.775305e-001
8.701207622252601e-002	1.831110e+000
8.701764773645854e-002	2.661430e+000
8.702002328237256e-002	2.935425e+000
8.702177487461728e-002	3.083222e+000
8.702344957541890e-002	3.185370e+000
8.702528169627993e-002	3.256926e+000
8.702695868203153e-002	3.279702e+000
8.702968625403637e-002	3.223425e+000
8.703408835164775e-002	2.939444e+000
8.703951528052292e-002	2.308903e+000
8.704584734592186e-002	1.280025e+000
8.705053687950541e-002	3.783716e-001
8.705478126953724e-002	-4.819177e-001
8.705904134928896e-002	-1.301318e+000
8.706468271194590e-002	-2.248113e+000
8.706866401643935e-002	-2.788347e+000
8.707076639291295e-002	-3.004014e+000
8.707233224832346e-002	-3.121795e+000
8.707412372116485e-002	-3.214792e+000
8.707617402526399e-002	-3.271274e+000
8.707841101828324e-002	-3.262841e+000
8.708203785449283e-002	-3.104155e+000
8.708674575561164e-002	-2.667620e+000
8.709295299612174e-002	-1.782623e+000
8.709846271139961e-002	-7.881319e-001
8.710284897525120e-002	8.999428e-002
8.710730464552220e-002	9.775305e-001
8.711207622252552e-002	1.831110e+000
8.711764773645823e-002	2.661430e+000
8.712002328237233e-002	2.935425e+000
8.712177487461711e-002	3.083222e+000
8.712344957541870e-002	3.185370e+000
8.712528169627959e-002	3.256926e+000
8.712695868203096e-002	3.279702e+000
8.712968625403544e-002	3.223425e+000
8.713408835164628e-002	2.939444e+000
8.713951528052193e-002	2.308903e+000
8.714584734592093e-002	1.280025e+000
8.715053687950451e-002	3.783716e-001
8.715478126953642e-002	-4.819177e-001
8.715904134928827e-002	-1.301318e+000
8.716468271194494e-002	-2.248113e+000
8.716866401643919e-002	-2.788347e+000
8.717076639291281e-002	-3.004014e+000
8.717233224832338e-002	-3.121795e+000
8.717412372116479e-002	-3.214792e+000
8.717617402526397e-002	-3.271274e+000
8.717841101828321e-002	-3.262841e+000
8.718203785449274e-002	-3.104155e+000
8.718674575561332e-002	-2.667620e+000
8.719295299612273e-002	-1.782623e+000
8.719846271139990e-002	-7.881319e-001
8.720284897525148e-002	8.999428e-002
8.720730464552243e-002	9.775305e-001
8.721207622252600e-002	1.831110e+000
8.721764773645852e-002	2.661430e+000
8.722002328237254e-002	2.935425e+000
8.722177487461727e-002	3.083222e+000
8.722344957541889e-002	3.185370e+000
8.722528169627992e-002	3.256926e+000
8.722695868203151e-002	3.279702e+000
8.722968625403633e-002	3.223425e+000
8.723408835164770e-002	2.939444e+000
8.723951528052340e-002	2.308903e+000
8.724584734592208e-002	1.280025e+000
8.725053687950553e-002	3.783716e-001
8.725478126953737e-002	-4.819177e-001
8.725904134928909e-002	-1.301318e+000
8.726468271194630e-002	-2.248113e+000
8.726866401643969e-002	-2.788347e+000
8.727076639291317e-002	-3.004014e+000
8.727233224832365e-002	-3.121795e+000
8.727412372116510e-002	-3.214792e+000
8.727617402526408e-002	-3.271274e+000
8.727841101828339e-002	-3.262841e+000
8.728203785449305e-002	-3.104155e+000
8.728674575561435e-002	-2.667620e+000
8.729295299612212e-002	-1.782623e+000
8.729846271139891e-002	-7.881319e-001
8.730284897525058e-002	8.999428e-002
8.730730464552165e-002	9.775305e-001
8.731207622252483e-002	1.831110e+000
8.731764773645812e-002	2.661430e+000
8.732002328237223e-002	2.935425e+000
8.732177487461704e-002	3.083222e+000
8.732344957541861e-002	3.185370e+000
8.732528169627944e-002	3.256926e+000
8.732695868203072e-002	3.279702e+000
8.732968625403506e-002	3.223425e+000
8.733408835164566e-002	2.939444e+000
8.733951528052016e-002	2.308903e+000
8.734584734591989e-002	1.280025e+000
8.735053687950373e-002	3.783716e-001
8.735478126953557e-002	-4.819177e-001
8.735904134928729e-002	-1.301318e+000
8.736468271194368e-002	-2.248113e+000
8.736866401643860e-002	-2.788347e+000
8.737076639291239e-002	-3.004014e+000
8.737233224832305e-002	-3.121795e+000
8.737412372116438e-002	-3.214792e+000
8.737617402526382e-002	-3.271274e+000
8.737841101828296e-002	-3.262841e+000
8.738203785449238e-002	-3.104155e+000
8.738674575561142e-002	-2.667620e+000
8.739295299612104e-002	-1.782623e+000
8.739846271139894e-002	-7.881319e-001
8.740284897525059e-002	8.999428e-002
8.740730464552164e-002	9.775305e-001
8.741207622252478e-002	1.831110e+000
8.741764773645791e-002	2.661430e+000
8.742002328237210e-002	2.935425e+000
8.742177487461694e-002	3.083222e+000
8.742344957541849e-002	3.185370e+000
8.742528169627922e-002	3.256926e+000
8.742695868203036e-002	3.279702e+000
8.742968625403447e-002	3.223425e+000
8.743408835164471e-002	2.939444e+000
8.743951528052009e-002	2.308903e+000
8.744584734591905e-002	1.280025e+000
8.745053687950283e-002	3.783716e-001
8.745478126953475e-002	-4.819177e-001
8.745904134928656e-002	-1.301318e+000
8.746468271194265e-002	-2.248113e+000
8.746866401643828e-002	-2.788347e+000
8.747076639291215e-002	-3.004014e+000
8.747233224832288e-002	-3.121795e+000
8.747412372116416e-002	-3.214792e+000
8.747617402526373e-002	-3.271274e+000
8.747841101828281e-002	-3.262841e+000
8.748203785449212e-002	-3.104155e+000
8.748674575561161e-002	-2.667620e+000
8.749295299612184e-002	-1.782623e+000
8.749846271139959e-002	-7.881319e-001
8.750284897525125e-002	8.999428e-002
8.750730464552224e-002	9.775305e-001
8.751207622252580e-002	1.831110e+000
8.751764773645850e-002	2.661430e+000
8.752002328237252e-002	2.935425e+000
8.752177487461725e-002	3.083222e+000
8.752344957541887e-002	3.185370e+000
8.752528169627989e-002	3.256926e+000
8.752695868203145e-002	3.279702e+000
8.752968625403623e-002	3.223425e+000
8.753408835164753e-002	2.939444e+000
8.753951528052228e-002	2.308903e+000
8.754584734592161e-002	1.280025e+000
8.755053687950515e-002	3.783716e-001
8.755478126953695e-002	-4.819177e-001
8.755904134928863e-002	-1.301318e+000
8.756468271194559e-002	-2.248113e+000
8.756866401643933e-002	-2.788347e+000
8.757076639291292e-002	-3.004014e+000
8.757233224832345e-002	-3.121795e+000
8.757412372116484e-002	-3.214792e+000
8.757617402526398e-002	-3.271274e+000
8.757841101828322e-002	-3.262841e+000
8.758203785449278e-002	-3.104155e+000
8.758674575561294e-002	-2.667620e+000
8.759295299612198e-002	-1.782623e+000
8.759846271139951e-002	-7.881319e-001
8.760284897525116e-002	8.999428e-002
8.760730464552220e-002	9.775305e-001
8.761207622252556e-002	1.831110e+000
8.761764773645830e-002	2.661430e+000
8.762002328237237e-002	2.935425e+000
8.762177487461714e-002	3.083222e+000
8.762344957541873e-002	3.185370e+000
8.762528169627963e-002	3.256926e+000
8.762695868203102e-002	3.279702e+000
8.762968625403554e-002	3.223425e+000
8.763408835164643e-002	2.939444e+000
8.763951528052247e-002	2.308903e+000
8.764584734592097e-002	1.280025e+000
8.765053687950455e-002	3.783716e-001
8.765478126953644e-002	-4.819177e-001
8.765904134928818e-002	-1.301318e+000
8.766468271194486e-002	-2.248113e+000
8.766866401643896e-002	-2.788347e+000
8.767076639291264e-002	-3.004014e+000
8.767233224832326e-002	-3.121795e+000
8.767412372116461e-002	-3.214792e+000
8.767617402526390e-002	-3.271274e+000
8.767841101828310e-002	-3.262841e+000
8.768203785449258e-002	-3.104155e+000
8.768674575561299e-002	-2.667620e+000
8.769295299612230e-002	-1.782623e+000
8.769846271139958e-002	-7.881319e-001
8.770284897525113e-002	8.999428e-002
8.770730464552212e-002	9.775305e-001
8.771207622252550e-002	1.831110e+000
8.771764773645836e-002	2.661430e+000
8.772002328237241e-002	2.935425e+000
8.772177487461717e-002	3.083222e+000
8.772344957541876e-002	3.185370e+000
8.772528169627970e-002	3.256926e+000
8.772695868203115e-002	3.279702e+000
8.772968625403575e-002	3.223425e+000
8.773408835164677e-002	2.939444e+000
8.773951528052235e-002	2.308903e+000
8.774584734592138e-002	1.280025e+000
8.775053687950496e-002	3.783716e-001
8.775478126953680e-002	-4.819177e-001
8.775904134928853e-002	-1.301318e+000
8.776468271194544e-002	-2.248113e+000
8.776866401643933e-002	-2.788347e+000
8.777076639291291e-002	-3.004014e+000
8.777233224832345e-002	-3.121795e+000
8.777412372116485e-002	-3.214792e+000
8.777617402526398e-002	-3.271274e+000
8.777841101828324e-002	-3.262841e+000
8.778203785449282e-002	-3.104155e+000
8.778674575561421e-002	-2.667620e+000
8.779295299612237e-002	-1.782623e+000
8.779846271139935e-002	-7.881319e-001
8.780284897525094e-002	8.999428e-002
8.780730464552193e-002	9.775305e-001
8.781207622252529e-002	1.831110e+000
8.781764773645824e-002	2.661430e+000
8.782002328237233e-002	2.935425e+000
8.782177487461712e-002	3.083222e+000
8.782344957541871e-002	3.185370e+000
8.782528169627961e-002	3.256926e+000
8.782695868203098e-002	3.279702e+000
8.782968625403548e-002	3.223425e+000
8.783408835164633e-002	2.939444e+000
8.783951528052084e-002	2.308903e+000
8.784584734592045e-002	1.280025e+000
8.785053687950416e-002	3.783716e-001
8.785478126953597e-002	-4.819177e-001
8.785904134928761e-002	-1.301318e+000
8.786468271194446e-002	-2.248113e+000
8.786866401643907e-002	-2.788347e+000
8.787076639291272e-002	-3.004014e+000
8.787233224832329e-002	-3.121795e+000
8.787412372116464e-002	-3.214792e+000
8.787617402526390e-002	-3.271274e+000
8.787841101828310e-002	-3.262841e+000
8.788203785449260e-002	-3.104155e+000
8.788674575561271e-002	-2.667620e+000
8.789295299612163e-002	-1.782623e+000
8.789846271139928e-002	-7.881319e-001
8.790284897525093e-002	8.999428e-002
8.790730464552198e-002	9.775305e-001
8.791207622252523e-002	1.831110e+000
8.791764773645817e-002	2.661430e+000
8.792002328237229e-002	2.935425e+000
8.792177487461710e-002	3.083222e+000
8.792344957541869e-002	3.185370e+000
8.792528169627957e-002	3.256926e+000
8.792695868203093e-002	3.279702e+000
8.792968625403540e-002	3.223425e+000
8.793408835164619e-002	2.939444e+000
8.793951528052155e-002	2.308903e+000
8.794584734592030e-002	1.280025e+000
8.795053687950399e-002	3.783716e-001
8.795478126953586e-002	-4.819177e-001
8.795904134928760e-002	-1.301318e+000
8.796468271194408e-002	-2.248113e+000
8.796866401643871e-002	-2.788347e+000
8.797076639291247e-002	-3.004014e+000
8.797233224832311e-002	-3.121795e+000
8.797412372116442e-002	-3.214792e+000
8.797617402526384e-002	-3.271274e+000
8.797841101828299e-002	-3.262841e+000
8.798203785449241e-002	-3.104155e+000
8.798674575561243e-002	-2.667620e+000
8.799295299612206e-002	-1.782623e+000
8.799846271139979e-002	-7.881319e-001
8.800284897525137e-002	8.999428e-002
8.800730464552235e-002	9.775305e-001
8.801207622252578e-002	1.831110e+000
8.801764773645836e-002	2.661430e+000
8.802002328237241e-002	2.935425e+000
8.802177487461718e-002	3.083222e+000
8.802344957541879e-002	3.185370e+000
8.802528169627975e-002	3.256926e+000
8.802695868203123e-002	3.279702e+000
8.802968625403587e-002	3.223425e+000
8.803408835164697e-002	2.939444e+000
8.803951528052269e-002	2.308903e+000
8.804584734592086e-002	1.280025e+000
8.805053687950444e-002	3.783716e-001
8.805478126953636e-002	-4.819177e-001
8.805904134928816e-002	-1.301318e+000
8.806468271194473e-002	-2.248113e+000
8.806866401643893e-002	-2.788347e+000
8.807076639291261e-002	-3.004014e+000
8.807233224832323e-002	-3.121795e+000
8.807412372116458e-002	-3.214792e+000
8.807617402526388e-002	-3.271274e+000
8.807841101828308e-002	-3.262841e+000
8.808203785449256e-002	-3.104155e+000
8.808674575561265e-002	-2.667620e+000
8.809295299612154e-002	-1.782623e+000
8.809846271139898e-002	-7.881319e-001
8.810284897525061e-002	8.999428e-002
8.810730464552166e-002	9.775305e-001
8.811207622252482e-002	1.831110e+000
8.811764773645804e-002	2.661430e+000
8.812002328237219e-002	2.935425e+000
8.812177487461700e-002	3.083222e+000
8.812344957541857e-002	3.185370e+000
8.812528169627934e-002	3.256926e+000
8.812695868203055e-002	3.279702e+000
8.812968625403478e-002	3.223425e+000
8.813408835164521e-002	2.939444e+000
8.813951528051882e-002	2.308903e+000
8.814584734591825e-002	1.280025e+000
8.815053687950224e-002	3.783716e-001
8.815478126953411e-002	-4.819177e-001
8.815904134928586e-002	-1.301318e+000
8.816468271194169e-002	-2.248113e+000
8.816866401643793e-002	-2.788347e+000
8.817076639291188e-002	-3.004014e+000
8.817233224832266e-002	-3.121795e+000
8.817412372116387e-002	-3.214792e+000
8.817617402526362e-002	-3.271274e+000
8.817841101828264e-002	-3.262841e+000
8.818203785449184e-002	-3.104155e+000
8.818674575561075e-002	-2.667620e+000
8.819295299612141e-002	-1.782623e+000
8.819846271139968e-002	-7.881319e-001
8.820284897525130e-002	8.999428e-002
8.820730464552234e-002	9.775305e-001
8.821207622252565e-002	1.831110e+000
8.821764773645824e-002	2.661430e+000
8.822002328237233e-002	2.935425e+000
8.822177487461712e-002	3.083222e+000
8.822344957541871e-002	3.185370e+000
8.822528169627961e-002	3.256926e+000
8.822695868203098e-002	3.279702e+000
8.822968625403548e-002	3.223425e+000
8.823408835164633e-002	2.939444e+000
8.823951528052108e-002	2.308903e+000
8.824584734592061e-002	1.280025e+000
8.825053687950434e-002	3.783716e-001
8.825478126953616e-002	-4.819177e-001
8.825904134928791e-002	-1.301318e+000
8.826468271194458e-002	-2.248113e+000
8.826866401643903e-002	-2.788347e+000
8.827076639291268e-002	-3.004014e+000
8.827233224832326e-002	-3.121795e+000
8.827412372116460e-002	-3.214792e+000
8.827617402526390e-002	-3.271274e+000
8.827841101828310e-002	-3.262841e+000
8.828203785449260e-002	-3.104155e+000
8.828674575561267e-002	-2.667620e+000
8.829295299612129e-002	-1.782623e+000
8.829846271139877e-002	-7.881319e-001
8.830284897525043e-002	8.999428e-002
8.830730464552147e-002	9.775305e-001
8.831207622252450e-002	1.831110e+000
8.831764773645782e-002	2.661430e+000
8.832002328237201e-002	2.935425e+000
8.832177487461687e-002	3.083222e+000
8.832344957541841e-002	3.185370e+000
8.832528169627907e-002	3.256926e+000
8.832695868203012e-002	3.279702e+000
8.832968625403408e-002	3.223425e+000
8.833408835164408e-002	2.939444e+000
8.833951528052028e-002	2.308903e+000
8.834584734591872e-002	1.280025e+000
8.835053687950253e-002	3.783716e-001
8.835478126953450e-002	-4.819177e-001
8.835904134928639e-002	-1.301318e+000
8.836468271194230e-002	-2.248113e+000
8.836866401643817e-002	-2.788347e+000
8.837076639291207e-002	-3.004014e+000
8.837233224832281e-002	-3.121795e+000
8.837412372116406e-002	-3.214792e+000
8.837617402526370e-002	-3.271274e+000
8.837841101828277e-002	-3.262841e+000
8.838203785449206e-002	-3.104155e+000
8.838674575561309e-002	-2.667620e+000
8.839295299612079e-002	-1.782623e+000
8.839846271139833e-002	-7.881319e-001
8.840284897525014e-002	8.999428e-002
8.840730464552137e-002	9.775305e-001
8.841207622252416e-002	1.831110e+000
8.841764773645765e-002	2.661430e+000
8.842002328237190e-002	2.935425e+000
8.842177487461680e-002	3.083222e+000
8.842344957541835e-002	3.185370e+000
8.842528169627897e-002	3.256926e+000
8.842695868202996e-002	3.279702e+000
8.842968625403382e-002	3.223425e+000
8.843408835164367e-002	2.939444e+000
8.843951528051890e-002	2.308903e+000
8.844584734591800e-002	1.280025e+000
8.845053687950200e-002	3.783716e-001
8.845478126953403e-002	-4.819177e-001
8.845904134928599e-002	-1.301318e+000
8.846468271194176e-002	-2.248113e+000
8.846866401643808e-002	-2.788347e+000
8.847076639291200e-002	-3.004014e+000
8.847233224832275e-002	-3.121795e+000
8.847412372116399e-002	-3.214792e+000
8.847617402526367e-002	-3.271274e+000
8.847841101828273e-002	-3.262841e+000
8.848203785449199e-002	-3.104155e+000
8.848674575561077e-002	-2.667620e+000
8.849295299612157e-002	-1.782623e+000
8.849846271140018e-002	-7.881319e-001
8.850284897525182e-002	8.999428e-002
8.850730464552287e-002	9.775305e-001
8.851207622252645e-002	1.831110e+000
8.851764773645864e-002	2.661430e+000
8.852002328237262e-002	2.935425e+000
8.852177487461733e-002	3.083222e+000
8.852344957541898e-002	3.185370e+000
8.852528169628009e-002	3.256926e+000
8.852695868203178e-002	3.279702e+000
8.852968625403677e-002	3.223425e+000
8.853408835164842e-002	2.939444e+000
8.853951528052424e-002	2.308903e+000
8.854584734592326e-002	1.280025e+000
8.855053687950658e-002	3.783716e-001
8.855478126953839e-002	-4.819177e-001
8.855904134929010e-002	-1.301318e+000
8.856468271194755e-002	-2.248113e+000
8.856866401644001e-002	-2.788347e+000
8.857076639291342e-002	-3.004014e+000
8.857233224832384e-002	-3.121795e+000
8.857412372116533e-002	-3.214792e+000
8.857617402526417e-002	-3.271274e+000
8.857841101828355e-002	-3.262841e+000
8.858203785449331e-002	-3.104155e+000
8.858674575561237e-002	-2.667620e+000
8.859295299612231e-002	-1.782623e+000
8.859846271139922e-002	-7.881319e-001
8.860284897525071e-002	8.999428e-002
8.860730464552154e-002	9.775305e-001
8.861207622252496e-002	1.831110e+000
8.861764773645825e-002	2.661430e+000
8.862002328237234e-002	2.935425e+000
8.862177487461713e-002	3.083222e+000
8.862344957541872e-002	3.185370e+000
8.862528169627962e-002	3.256926e+000
8.862695868203101e-002	3.279702e+000
8.862968625403553e-002	3.223425e+000
8.863408835164641e-002	2.939444e+000
8.863951528052033e-002	2.308903e+000
8.864584734592003e-002	1.280025e+000
8.865053687950379e-002	3.783716e-001
8.865478126953562e-002	-4.819177e-001
8.865904134928733e-002	-1.301318e+000
8.866468271194394e-002	-2.248113e+000
8.866866401643891e-002	-2.788347e+000
8.867076639291262e-002	-3.004014e+000
8.867233224832323e-002	-3.121795e+000
8.867412372116459e-002	-3.214792e+000
8.867617402526390e-002	-3.271274e+000
8.867841101828310e-002	-3.262841e+000
8.868203785449258e-002	-3.104155e+000
8.868674575561242e-002	-2.667620e+000
8.869295299612186e-002	-1.782623e+000
8.869846271139954e-002	-7.881319e-001
8.870284897525119e-002	8.999428e-002
8.870730464552223e-002	9.775305e-001
8.871207622252558e-002	1.831110e+000
8.871764773645829e-002	2.661430e+000
8.872002328237237e-002	2.935425e+000
8.872177487461716e-002	3.083222e+000
8.872344957541878e-002	3.185370e+000
8.872528169627972e-002	3.256926e+000
8.872695868203116e-002	3.279702e+000
8.872968625403577e-002	3.223425e+000
8.873408835164680e-002	2.939444e+000
8.873951528052129e-002	2.308903e+000
8.874584734592000e-002	1.280025e+000
8.875053687950373e-002	3.783716e-001
8.875478126953564e-002	-4.819177e-001
8.875904134928747e-002	-1.301318e+000
8.876468271194378e-002	-2.248113e+000
8.876866401643871e-002	-2.788347e+000
8.877076639291247e-002	-3.004014e+000
8.877233224832311e-002	-3.121795e+000
8.877412372116443e-002	-3.214792e+000
8.877617402526383e-002	-3.271274e+000
8.877841101828299e-002	-3.262841e+000
8.878203785449240e-002	-3.104155e+000
8.878674575561334e-002	-2.667620e+000
8.879295299612146e-002	-1.782623e+000
8.879846271139877e-002	-7.881319e-001
8.880284897525047e-002	8.999428e-002
8.880730464552156e-002	9.775305e-001
8.881207622252460e-002	1.831110e+000
8.881764773645788e-002	2.661430e+000
8.882002328237207e-002	2.935425e+000
8.882177487461693e-002	3.083222e+000
8.882344957541849e-002	3.185370e+000
8.882528169627922e-002	3.256926e+000
8.882695868203036e-002	3.279702e+000
8.882968625403448e-002	3.223425e+000
8.883408835164473e-002	2.939444e+000
8.883951528052003e-002	2.308903e+000
8.884584734591866e-002	1.280025e+000
8.885053687950248e-002	3.783716e-001
8.885478126953443e-002	-4.819177e-001
8.885904134928629e-002	-1.301318e+000
8.886468271194223e-002	-2.248113e+000
8.886866401643814e-002	-2.788347e+000
8.887076639291204e-002	-3.004014e+000
8.887233224832279e-002	-3.121795e+000
8.887412372116403e-002	-3.214792e+000
8.887617402526368e-002	-3.271274e+000
8.887841101828274e-002	-3.262841e+000
8.888203785449202e-002	-3.104155e+000
8.888674575561184e-002	-2.667620e+000
8.889295299612134e-002	-1.782623e+000
8.889846271139906e-002	-7.881319e-001
8.890284897525071e-002	8.999428e-002
8.890730464552175e-002	9.775305e-001
8.891207622252491e-002	1.831110e+000
8.891764773645801e-002	2.661430e+000
8.892002328237217e-002	2.935425e+000
8.892177487461700e-002	3.083222e+000
8.892344957541858e-002	3.185370e+000
8.892528169627938e-002	3.256926e+000
8.892695868203063e-002	3.279702e+000
8.892968625403490e-002	3.223425e+000
8.893408835164540e-002	2.939444e+000
8.893951528052033e-002	2.308903e+000
8.894584734591941e-002	1.280025e+000
8.895053687950319e-002	3.783716e-001
8.895478126953513e-002	-4.819177e-001
8.895904134928695e-002	-1.301318e+000
8.896468271194320e-002	-2.248113e+000
8.896866401643853e-002	-2.788347e+000
8.897076639291233e-002	-3.004014e+000
8.897233224832300e-002	-3.121795e+000
8.897412372116428e-002	-3.214792e+000
8.897617402526378e-002	-3.271274e+000
8.897841101828291e-002	-3.262841e+000
8.898203785449228e-002	-3.104155e+000
8.898674575561237e-002	-2.667620e+000
8.899295299612157e-002	-1.782623e+000
8.899846271139922e-002	-7.881319e-001
8.900284897525086e-002	8.999428e-002
8.900730464552190e-002	9.775305e-001
8.901207622252516e-002	1.831110e+000
8.901764773645811e-002	2.661430e+000
8.902002328237224e-002	2.935425e+000
8.902177487461706e-002	3.083222e+000
8.902344957541863e-002	3.185370e+000
8.902528169627948e-002	3.256926e+000
8.902695868203078e-002	3.279702e+000
8.902968625403515e-002	3.223425e+000
8.903408835164581e-002	2.939444e+000
8.903951528052061e-002	2.308903e+000
8.904584734591935e-002	1.280025e+000
8.905053687950310e-002	3.783716e-001
8.905478126953496e-002	-4.819177e-001
8.905904134928674e-002	-1.301318e+000
8.906468271194296e-002	-2.248113e+000
8.906866401643841e-002	-2.788347e+000
8.907076639291225e-002	-3.004014e+000
8.907233224832295e-002	-3.121795e+000
8.907412372116423e-002	-3.214792e+000
8.907617402526376e-002	-3.271274e+000
8.907841101828287e-002	-3.262841e+000
8.908203785449222e-002	-3.104155e+000
8.908674575561201e-002	-2.667620e+000
8.909295299612134e-002	-1.782623e+000
8.909846271139926e-002	-7.881319e-001
8.910284897525095e-002	8.999428e-002
8.910730464552202e-002	9.775305e-001
8.911207622252530e-002	1.831110e+000
8.911764773645819e-002	2.661430e+000
8.912002328237229e-002	2.935425e+000
8.912177487461709e-002	3.083222e+000
8.912344957541867e-002	3.185370e+000
8.912528169627952e-002	3.256926e+000
8.912695868203086e-002	3.279702e+000
8.912968625403527e-002	3.223425e+000
8.913408835164599e-002	2.939444e+000
8.913951528052194e-002	2.308903e+000
8.914584734592063e-002	1.280025e+000
8.915053687950432e-002	3.783716e-001
8.915478126953620e-002	-4.819177e-001
8.915904134928798e-002	-1.301318e+000
8.916468271194449e-002	-2.248113e+000
8.916866401643880e-002	-2.788347e+000
8.917076639291252e-002	-3.004014e+000
8.917233224832316e-002	-3.121795e+000
8.917412372116451e-002	-3.214792e+000
8.917617402526386e-002	-3.271274e+000
8.917841101828303e-002	-3.262841e+000
8.918203785449247e-002	-3.104155e+000
8.918674575561207e-002	-2.667620e+000
8.919295299612190e-002	-1.782623e+000
8.919846271139967e-002	-7.881319e-001
8.920284897525133e-002	8.999428e-002
8.920730464552235e-002	9.775305e-001
8.921207622252585e-002	1.831110e+000
8.921764773645846e-002	2.661430e+000
8.922002328237248e-002	2.935425e+000
8.922177487461723e-002	3.083222e+000
8.922344957541883e-002	3.185370e+000
8.922528169627983e-002	3.256926e+000
8.922695868203134e-002	3.279702e+000
8.922968625403606e-002	3.223425e+000
8.923408835164726e-002	2.939444e+000
8.923951528052242e-002	2.308903e+000
8.924584734592163e-002	1.280025e+000
8.925053687950520e-002	3.783716e-001
8.925478126953708e-002	-4.819177e-001
8.925904134928886e-002	-1.301318e+000
8.926468271194578e-002	-2.248113e+000
8.926866401643942e-002	-2.788347e+000
8.927076639291298e-002	-3.004014e+000
8.927233224832350e-002	-3.121795e+000
8.927412372116492e-002	-3.214792e+000
8.927617402526403e-002	-3.271274e+000
8.927841101828331e-002	-3.262841e+000
8.928203785449293e-002	-3.104155e+000
8.928674575561282e-002	-2.667620e+000
8.929295299612161e-002	-1.782623e+000
8.929846271139870e-002	-7.881319e-001
